/Users/irene/Downloads/exam/exam2014/ZEv_4_2.txt	60	aver	319	1	4	11	14	33	30	3	10	27	37	5	23	0	5	45	3	11	92	
/Users/irene/Downloads/exam/exam2014/ZEv_9_2.txt	55	aver	287	1	1	11	19	38	37	1	8	22	24	5	18	0	1	39	2	6	69	
/Users/irene/Downloads/exam/exam2016/JSl_162_2.txt	60	aver	275	9	5	6	14	22	22	0	8	36	38	6	12	0	4	34	3	10	92	
/Users/irene/Downloads/exam/exam2016/JSl_172_2.txt	60	aver	299	10	4	2	16	31	31	0	4	29	44	2	15	0	5	27	2	6	90	
/Users/irene/Downloads/exam/exam2016/LKa_2_2.txt	55	aver	271	3	12	6	13	29	27	2	15	28	28	5	15	0	1	38	3	10	76	
/Users/irene/Downloads/exam/exam2016/MTsy_10_2.txt	60	aver	318	5	2	6	20	40	40	0	4	35	41	7	16	0	5	41	1	10	99	
/Users/irene/Downloads/exam/exam2016/MTsy_12_2.txt	50	aver	282	6	2	4	14	28	28	0	8	26	37	5	17	1	7	31	2	10	86	
/Users/irene/Downloads/exam/exam2016/MTsy_17_2.txt	60	aver	285	4	5	5	12	26	26	0	5	32	40	6	14	0	1	30	3	11	92	
/Users/irene/Downloads/exam/exam2016/MTsy_18_2.txt	60	aver	168	4	1	4	11	17	17	0	4	23	25	2	10	0	1	16	2	7	60	
/Users/irene/Downloads/exam/exam2016/MTsy_19_2.txt	60	aver	233	4	2	4	7	22	22	0	8	31	33	2	15	0	7	24	7	10	81	
/Users/irene/Downloads/exam/exam2016/MTsy_1_2.txt	50	aver	248	3	3	1	18	20	18	2	4	35	39	3	13	0	2	22	1	8	90	
/Users/irene/Downloads/exam/exam2016/MTsy_20_2.txt	65	aver	301	4	5	7	17	28	26	2	6	41	41	8	17	0	2	39	3	8	107	
/Users/irene/Downloads/exam/exam2016/MTsy_21_2.txt	60	aver	309	2	5	5	15	28	27	1	9	36	45	7	17	1	4	31	2	8	106	
/Users/irene/Downloads/exam/exam2016/MTsy_22_2.txt	60	aver	288	4	3	7	13	27	27	0	6	41	48	5	15	0	5	26	3	9	109	
/Users/irene/Downloads/exam/exam2016/MTsy_27_2.txt	60	aver	346	4	5	12	20	40	40	0	6	29	38	3	21	1	3	41	2	8	92	
/Users/irene/Downloads/exam/exam2016/MTsy_28_2.txt	50	aver	192	1	1	4	12	22	21	1	3	25	24	7	9	0	3	25	2	7	65	
/Users/irene/Downloads/exam/exam2016/MTsy_29_2.txt	50	aver	206	3	3	3	13	26	25	1	4	29	33	2	8	0	2	21	2	11	72	
